asset_name,source_uri,source_name,edge_pcode,edge_name,target_uri,target_name
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Total_-_Variation_-_Distance,Total - Variation - Distance,P279,subclass of,http://www.wikidata.org/wiki/Q126017,distance
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Chi_-_Square_test,Chi - Square test,P1269,facet of,http://www.wikidata.org/wiki/Q11660,AI
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Deepchecks,Deepchecks,P361,part of,http://www.wikidata.org/wiki/Q11660,AI
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Least_Square_Density_Difference,Least Square Density Difference,P1269,facet of,http://www.wikidata.org/wiki/Q11660,AI
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/KolmogorovSmirnov_K_-_S_test,KolmogorovSmirnov K - S test,P1269,facet of,http://www.wikidata.org/wiki/Q11660,AI
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/cumulative,cumulative,P279,subclass of,http://www.wikidata.org/wiki/Q200726,continuous distribution
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/cumulative,cumulative,P461,opposite of,http://www.wikidata.org/wiki/Q5374243,empirical distribution
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Empirical_Distribution_function_Fn,Empirical Distribution function Fn,P31,instance of,http://www.wikidata.org/wiki/Q386228,cumulative probability distribution function
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/maxFnx,maxFnx,P31,instance of,http://www.wikidata.org/wiki/Q1461038,test statistic
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/drift_score,drift score,P31,instance of,http://www.wikidata.org/wiki/Q224615,test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/shape_of_distribution,shape of distribution,P1269,facet of,http://www.wikidata.org/wiki/Q225802,distribution
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/reference_distribution,reference distribution,P1889,different from,http://www.wikidata.org/wiki/Q1570376,sample
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Kolmogorov_Smirnov_K-,Kolmogorov Smirnov K-,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/KolmogorovSmirnov_K_-_S_test,KolmogorovSmirnov K - S test,P2283,uses,http://www.wikidata.org/wiki/Q255166,Population stability index
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/KolmogorovSmirnov_K_-_S_test,KolmogorovSmirnov K - S test,P31,instance of,http://www.wikidata.org/wiki/Q11229,percentage
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Actual,Actual,P461,opposite of,http://www.wikidata.org/wiki/Q5420841,Expected
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Expected_Expected,Expected Expected,P31,instance of,http://www.wikidata.org/wiki/Q411565,score
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/current_model,current model,P527,has part,http://www.wikidata.org/wiki/Q1370443,PSI
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/use_your_best_judgement,use your best judgement,P1269,facet of,http://www.wikidata.org/wiki/Q7229797,population change
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/model_retraining,model retraining,P1269,facet of,http://www.wikidata.org/wiki/Q7229797,population change
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Drift_score,Drift score,P1269,facet of,http://www.wikidata.org/wiki/Q7229797,population change
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Drift_score,Drift score,P1269,facet of,http://www.wikidata.org/wiki/Q42848,Data
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/numerical_features,numerical features,P279,subclass of,http://www.wikidata.org/wiki/Q224615,test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/drift_score,drift score,P279,subclass of,http://www.wikidata.org/wiki/Q11423,mass
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/drift_score,drift score,P279,subclass of,http://www.wikidata.org/wiki/Q30292302,thresholds
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/shape_of_distribution,shape of distribution,P1889,different from,http://www.wikidata.org/wiki/Q225802,distribution
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/categorical_features,categorical features,P279,subclass of,http://www.wikidata.org/wiki/Q2004833,numerical
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Kullback_-_Leibler_divergence,Kullback - Leibler divergence,P31,instance of,http://www.wikidata.org/wiki/Q189000,divergence
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/categorical_values,categorical values,P361,part of,http://www.wikidata.org/wiki/Q1172284,dataset
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Drift_score,Drift score,P1269,facet of,http://www.wikidata.org/wiki/Q258098,drift
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Drift_score,Drift score,P1269,facet of,http://www.wikidata.org/wiki/Q1172284,dataset
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/minimum_value_for_the_test,minimum value for the test,P1269,facet of,http://www.wikidata.org/wiki/Q258098,drift
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/divergence.ipynb,divergence.ipynb,pcode,discoverer or inventor,http://www.wikidata.org/wiki/Q15825519,Leibler
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/JensenShannon_divergence,JensenShannon divergence,P1269,facet of,http://www.wikidata.org/wiki/Q254390,similarity
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Jensen_Shannon_distance.ipynb,Jensen Shannon distance.ipynb,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Repos_azure.com,Repos azure.com,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Darling_test,Darling test,pcode,named after,http://www.wikidata.org/wiki/Q491431,Anderson
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/reference_distribution,reference distribution,P461,opposite of,http://www.wikidata.org/wiki/Q112116869,Data distribution
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Anderson_-_Darling_Test,Anderson - Darling Test,P31,instance of,http://www.wikidata.org/wiki/Q1949963,statistic
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Anderson_-_Darling,Anderson - Darling,P31,instance of,http://www.wikidata.org/wiki/Q1949963,statistic
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Anderson_-_Darling,Anderson - Darling,P31,instance of,http://www.wikidata.org/wiki/Q225802,distribution
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Smaller_Anderson_-_Darling_values,Smaller Anderson - Darling values,P31,instance of,http://www.wikidata.org/wiki/Q224615,test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/p_-_value,p - value,P1269,facet of,http://www.wikidata.org/wiki/Q9492,probability
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Min_drift_score,Min drift score,P31,instance of,http://www.wikidata.org/wiki/Q224615,test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/drift_score,drift score,P279,subclass of,http://www.wikidata.org/wiki/Q411565,score
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Anderson_Darling_test.ipynb,Anderson Darling test.ipynb,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/K_-_S_test,K - S test,P460,said to be the same as,http://www.wikidata.org/wiki/Q491401,Anderson Darling test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Cramer_-_Von_-_Mises_test,Cramer - Von - Mises test,P31,instance of,http://www.wikidata.org/wiki/Q1949963,statistic
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Min_drift_score,Min drift score,P1269,facet of,http://www.wikidata.org/wiki/Q258098,drift
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Cramer_Von_Mises_test.ipynb_-_Repos_azure.com,Cramer Von Mises test.ipynb - Repos azure.com,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Cramer_Von_Mises_test.ipynb,Cramer Von Mises test.ipynb,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/categorical_features,categorical features,P361,part of,http://www.wikidata.org/wiki/Q2004833,numerical
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/maximum_drift,maximum drift,P279,subclass of,http://www.wikidata.org/wiki/Q258098,drift
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/drift_score,drift score,P1269,facet of,http://www.wikidata.org/wiki/Q258098,drift
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/new_dataSample,new dataSample,P279,subclass of,http://www.wikidata.org/wiki/Q1172284,dataset
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/reference_dataSample,reference dataSample,P279,subclass of,http://www.wikidata.org/wiki/Q1172284,dataset
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Sample_1,Sample 1,P31,instance of,http://www.wikidata.org/wiki/Q193181,observations
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/sum_of_ranks_in_Sample_2,sum of ranks in Sample 2,P31,instance of,http://www.wikidata.org/wiki/Q976981,formula
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Sample_1,Sample 1,P361,part of,http://www.wikidata.org/wiki/Q2472052,U1
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Sample_2,Sample 2,P361,part of,http://www.wikidata.org/wiki/Q2472052,U1
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Whitney_U,Whitney U,P361,part of,http://www.wikidata.org/wiki/Q229615,Mann
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/no_drift,no drift,P279,subclass of,http://www.wikidata.org/wiki/Q258098,drift
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Energy_distance.ipynb,Energy distance.ipynb,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Repos_azure.com,Repos azure.com,P31,instance of,http://www.wikidata.org/wiki/Q224615,Test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/T_-_Test,T - Test,P31,instance of,http://www.wikidata.org/wiki/Q224615,Test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Min_drift_score,Min drift score,P279,subclass of,http://www.wikidata.org/wiki/Q9492,probability
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/T-Test.ipynb,T-Test.ipynb,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/categorical_features,categorical features,P31,instance of,http://www.wikidata.org/wiki/Q224615,test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Z_-_test,Z - test,P31,instance of,http://www.wikidata.org/wiki/Q2564360,sample size
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Min_drift_score,Min drift score,P361,part of,http://www.wikidata.org/wiki/Q41492,Fishers exact test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/category_frequency_table,category frequency table,P360,is a list of,http://www.wikidata.org/wiki/Q11652,frequencies
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/categorical_features_features,categorical features features,P31,instance of,http://www.wikidata.org/wiki/Q224615,test
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/G_-Test,G -Test,P31,instance of,http://www.wikidata.org/wiki/Q1949963,statistic
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/drift_score,drift score,P1269,facet of,http://www.wikidata.org/wiki/Q1172284,dataset
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/reference_distribution,reference distribution,P279,subclass of,http://www.wikidata.org/wiki/Q20736000,probability distribution function
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/new_distribution,new distribution,P279,subclass of,http://www.wikidata.org/wiki/Q20736000,probability distribution function
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/reference_distribution,reference distribution,P279,subclass of,http://www.wikidata.org/wiki/Q55505926,distribution function
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/new_distribution,new distribution,P279,subclass of,http://www.wikidata.org/wiki/Q55505926,distribution function
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Total-Variation-Distance.ipynb_-_Repos_azure.com,Total-Variation-Distance.ipynb - Repos azure.com,P178,developer,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Total-Variation-Distance.ipynb_-_Repos_azure.com,Total-Variation-Distance.ipynb - Repos azure.com,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Chi_Square_test.ipynb,Chi Square test.ipynb,P361,part of,http://www.wikidata.org/wiki/Q1347572,Evidently
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/T_-_statistic,T - statistic,pcode,studies,http://www.wikidata.org/wiki/Q9492,probability
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Classification_Model,Classification Model,P366,use,http://www.wikidata.org/wiki/Q1744625,classify
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/p_-_value,p - value,P1269,facet of,http://www.wikidata.org/wiki/Q258098,drift
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Classifier.ipynb,Classifier.ipynb,P361,part of,http://www.wikidata.org/wiki/Q468947,Alibi
datadriftconcepts.pdf,http://www.themathcompany.com/cognition/Repos_azure.com,Repos azure.com,P361,part of,http://www.wikidata.org/wiki/Q468947,Alibi
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_starter_guide_v1.0,DevOps starter guide v1.0,P366,use,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Introduction_to_DevOps,Introduction to DevOps,P921,main subject,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_and_Agile,DevOps and Agile,P1269,facet of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_and_Agile,DevOps and Agile,P1269,facet of,http://www.wikidata.org/wiki/Q393742,Agile
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_Toolchain,DevOps Toolchain,P366,use,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/tools_and_practices,tools and practices,P1889,different from,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/CICD_pipeline,CICD pipeline,P527,has part,http://www.wikidata.org/wiki/Q184199,Automation
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/CICD_pipeline,CICD pipeline,P1269,facet of,http://www.wikidata.org/wiki/Q184199,Automation
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/automated_procedures,automated procedures,P1269,facet of,http://www.wikidata.org/wiki/Q1318104,continuous improvement
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/code_changes,code changes,P1269,facet of,http://www.wikidata.org/wiki/Q638608,software development
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/fast_deployment,fast deployment,P361,part of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Holist_Understanding_of_the_solution,Holist Understanding of the solution,P1269,facet of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Continuous_DeploymentDelivery,Continuous DeploymentDelivery,P361,part of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/detect_and_fix_issues,detect and fix issues,P279,subclass of,http://www.wikidata.org/wiki/Q7397,software
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/automated_release,automated release,P1269,facet of,http://www.wikidata.org/wiki/Q2507377,continuous delivery
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_lifecycle,DevOps lifecycle,P1269,facet of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_lifecycle,DevOps lifecycle,P527,has part,http://www.wikidata.org/wiki/Q6559307,eight phases
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_lifecycle,DevOps lifecycle,P527,has part,http://www.wikidata.org/wiki/Q340724,development
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_lifecycle,DevOps lifecycle,P527,has part,http://www.wikidata.org/wiki/Q209577,operations
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Discover_phase,Discover phase,P361,part of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/goal_-_setting,goal - setting,P1542,has effect,http://www.wikidata.org/wiki/Q7632586,success
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/goal_-_setting,goal - setting,P527,has part,http://www.wikidata.org/wiki/Q341954,objectives
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/roadmaps,roadmaps,P527,has part,http://www.wikidata.org/wiki/Q774228,requirements
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/roadmaps,roadmaps,P361,part of,http://www.wikidata.org/wiki/Q788790,documentation
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/iterative_approach,iterative approach,P361,part of,http://www.wikidata.org/wiki/Q179012,project management
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/provisioned_environments,provisioned environments,P1269,facet of,http://www.wikidata.org/wiki/Q7252757,provisioned
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/staging_environment,staging environment,P366,use,http://www.wikidata.org/wiki/Q439664,deployment
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/build_artifact,build artifact,P279,subclass of,http://www.wikidata.org/wiki/Q1475717,automated test
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/end_-_to_-_end,end - to - end,P1269,facet of,http://www.wikidata.org/wiki/Q11661,IT
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/end_-_to_-_end,end - to - end,P1269,facet of,http://www.wikidata.org/wiki/Q1481411,IT services
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/all_-_in_-_one_toolchain,all - in - one toolchain,P366,use,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Open_toolchain,Open toolchain,P279,subclass of,http://www.wikidata.org/wiki/Q545406,toolchain
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_lifecycle,DevOps lifecycle,P527,has part,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_Phases,DevOps Phases,P1269,facet of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Popular_Tools,Popular Tools,P366,use,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Stormboard,Stormboard,P366,use,http://www.wikidata.org/wiki/Q351789,JIRA
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Confluence_Slack,Confluence Slack,P31,instance of,http://www.wikidata.org/wiki/Q7397,software
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/CodeCommit,CodeCommit,P31,instance of,http://www.wikidata.org/wiki/Q7397,software
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Being_Agile,Being Agile,P279,subclass of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/DevOps_effectiveness,DevOps effectiveness,P1269,facet of,http://www.wikidata.org/wiki/Q3025536,DevOps
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/learn_-_from_-_mistake,learn - from - mistake,P1269,facet of,http://www.wikidata.org/wiki/Q439664,deployment
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/Organizations_age_-_old_practices,Organizations age - old practices,P1269,facet of,http://www.wikidata.org/wiki/Q43229,Organizations
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/legacy_processes,legacy processes,pcode,replaced by,http://www.wikidata.org/wiki/Q856122,modernize
devopsstarterguide.pdf,http://www.themathcompany.com/cognition/code_code,code code,P361,part of,http://www.wikidata.org/wiki/Q1572519,environment
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App_Service,Azure App Service,P31,instance of,http://www.wikidata.org/wiki/Q483639,Cloud Computing
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Large_cloud,Large cloud,P279,subclass of,http://www.wikidata.org/wiki/Q671224,data center
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Large_cloud,Large cloud,P279,subclass of,http://www.wikidata.org/wiki/Q483639,Cloud computing
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/IaaS_Infrastructure_as_a_Service,IaaS Infrastructure as a Service,P279,subclass of,http://www.wikidata.org/wiki/Q483639,Cloud Computing
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/SaaS_Software_as_a_Service,SaaS Software as a Service,P31,instance of,http://www.wikidata.org/wiki/Q1200992,abstraction level
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App_Service,Azure App Service,P306,operating system,http://www.wikidata.org/wiki/Q1406,Windows
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App_Service,Azure App Service,P31,instance of,http://www.wikidata.org/wiki/Q17987250,application development
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App_Service,Azure App Service,P366,use,http://www.wikidata.org/wiki/Q59350,App
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/AZURE_APP_SERVICE,AZURE APP SERVICE,P178,developer,http://www.wikidata.org/wiki/Q2283,Microsoft
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/AZURE_APP_SERVICE,AZURE APP SERVICE,P31,instance of,http://www.wikidata.org/wiki/Q134067,visual studio
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_the_application_Service,Azure the application Service,P366,use,http://www.wikidata.org/wiki/Q439664,deploy
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/two_of_the_most_used_methods,two of the most used methods,P279,subclass of,http://www.wikidata.org/wiki/Q12221772,methods
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App_Service,Azure App Service,P306,operating system,http://www.wikidata.org/wiki/Q388,Linux
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App_Service_on_Linux,Azure App Service on Linux,P277,programming language,http://www.wikidata.org/wiki/Q747452,Python
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Service_tier,Service tier,P460,said to be the same as,http://www.wikidata.org/wiki/Q231766,free
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/git_clone,git clone,P2283,uses,http://www.wikidata.org/wiki/Q210481,terminal
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/application.py,application.py,pcode,based on,http://www.wikidata.org/wiki/Q4227578,Flask
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/FLASKAPP,FLASKAPP,P527,has part,http://www.wikidata.org/wiki/Q4227578,Flask
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/CtrlC,CtrlC,P361,part of,http://www.wikidata.org/wiki/Q210481,terminal
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_CLI,Azure CLI,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Deploy_the_Sample,Deploy the Sample,P366,use,http://www.wikidata.org/wiki/Q1570376,Sample
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/az_webapp,az webapp,P31,instance of,http://www.wikidata.org/wiki/Q189210,webapp
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/centralus,centralus,P31,instance of,http://www.wikidata.org/wiki/Q82794,region
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/eastus,eastus,P31,instance of,http://www.wikidata.org/wiki/Q82794,region
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/eastus2,eastus2,P31,instance of,http://www.wikidata.org/wiki/Q82794,region
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/centralindia,centralindia,P31,instance of,http://www.wikidata.org/wiki/Q82794,region
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/centralus,centralus,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/eastus,eastus,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/eastus2,eastus2,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/centralindia,centralindia,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/az_-_webapp_up,az - webapp up,P31,instance of,http://www.wikidata.org/wiki/Q10781077,command
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/App_Service,App Service,P306,operating system,http://www.wikidata.org/wiki/Q388,Linux
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/application.py,application.py,P31,instance of,http://www.wikidata.org/wiki/Q522972,code editor
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Redeploy,Redeploy,P2283,uses,http://www.wikidata.org/wiki/Q439664,deploy
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Redeploy,Redeploy,P279,subclass of,http://www.wikidata.org/wiki/Q439664,deploy
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/appname,appname,P279,subclass of,http://www.wikidata.org/wiki/Q189210,webapp
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/locationname,locationname,P279,subclass of,http://www.wikidata.org/wiki/Q189210,webapp
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/appname,appname,P31,instance of,http://www.wikidata.org/wiki/Q189210,webapp
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/locationname,locationname,P31,instance of,http://www.wikidata.org/wiki/Q189210,webapp
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/az_webapp,az webapp,P31,instance of,http://www.wikidata.org/wiki/Q987767,container
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_portal,Azure portal,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App,Azure App,P361,part of,http://www.wikidata.org/wiki/Q401091,Azure
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Azure_App,Azure App,P31,instance of,http://www.wikidata.org/wiki/Q59350,apps
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Docker_image,Docker image,P1535,used by,http://www.wikidata.org/wiki/Q910577,Docker
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/git_clone,git clone,pcode,based on,http://www.wikidata.org/wiki/Q186055,Git
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/git_clone,git clone,P279,subclass of,http://www.wikidata.org/wiki/Q16280383,Clone
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Git_repository,Git repository,P277,programming language,http://www.wikidata.org/wiki/Q747452,Python
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Docker_image,Docker image,pcode,based on,http://www.wikidata.org/wiki/Q910577,Docker
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Docker_image,Docker image,P279,subclass of,http://www.wikidata.org/wiki/Q478798,image
introductiontoazureappservice.pdf,http://www.themathcompany.com/cognition/Docker_image,Docker image,P361,part of,http://www.wikidata.org/wiki/Q910577,Docker
